"Plot Title: HOBO_1"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20188511, SEN S/N: 20188511)","Intensity, lum/ft² (LGR S/N: 20188511, SEN S/N: 20188511)","Bad Battery (LGR S/N: 20188511)","Good Battery (LGR S/N: 20188511)","Host Connected (LGR S/N: 20188511)","Coupler Attached (LGR S/N: 20188511)","Stopped (LGR S/N: 20188511)","End Of File (LGR S/N: 20188511)"
9135,09/01/24 10:30:00 PM,74.964,17.0,,,,,,
9136,09/01/24 10:45:00 PM,74.964,17.0,,,,,,
9137,09/01/24 11:00:00 PM,74.791,16.0,,,,,,
9138,09/01/24 11:15:00 PM,74.619,16.0,,,,,,
9139,09/01/24 11:30:00 PM,74.446,16.0,,,,,,
9140,09/01/24 11:45:00 PM,74.271,16.0,,,,,,
9141,09/02/24 12:00:00 AM,74.098,16.0,,,,,,
9142,09/02/24 12:15:00 AM,73.926,16.0,,,,,,
9143,09/02/24 12:30:00 AM,73.753,16.0,,,,,,
9144,09/02/24 12:45:00 AM,73.580,16.0,,,,,,
9145,09/02/24 01:00:00 AM,73.407,16.0,,,,,,
9146,09/02/24 01:15:00 AM,73.234,16.0,,,,,,
9147,09/02/24 01:30:00 AM,73.062,16.0,,,,,,
9148,09/02/24 01:45:00 AM,72.891,16.0,,,,,,
9149,09/02/24 02:00:00 AM,72.718,16.0,,,,,,
9150,09/02/24 02:15:00 AM,72.545,16.0,,,,,,
9151,09/02/24 02:30:00 AM,72.372,16.0,,,,,,
9152,09/02/24 02:45:00 AM,72.199,16.0,,,,,,
9153,09/02/24 03:00:00 AM,72.028,16.0,,,,,,
9154,09/02/24 03:15:00 AM,71.856,16.0,,,,,,
9155,09/02/24 03:30:00 AM,71.856,15.0,,,,,,
9156,09/02/24 03:45:00 AM,71.683,15.0,,,,,,
9157,09/02/24 04:00:00 AM,71.339,15.0,,,,,,
9158,09/02/24 04:15:00 AM,71.339,15.0,,,,,,
9159,09/02/24 04:30:00 AM,71.168,14.0,,,,,,
9160,09/02/24 04:45:00 AM,70.995,14.0,,,,,,
9161,09/02/24 05:00:00 AM,70.824,14.0,,,,,,
9162,09/02/24 05:15:00 AM,70.651,14.0,,,,,,
9163,09/02/24 05:30:00 AM,70.480,14.0,,,,,,
9164,09/02/24 05:45:00 AM,70.480,14.0,,,,,,
9165,09/02/24 06:00:00 AM,70.308,14.0,,,,,,
9166,09/02/24 06:15:00 AM,70.137,14.0,,,,,,
9167,09/02/24 06:30:00 AM,69.964,14.0,,,,,,
9168,09/02/24 06:45:00 AM,69.793,16.0,,,,,,
9169,09/02/24 07:00:00 AM,69.793,16.0,,,,,,
9170,09/02/24 07:15:00 AM,69.622,16.0,,,,,,
9171,09/02/24 07:30:00 AM,69.449,17.0,,,,,,
9172,09/02/24 07:45:00 AM,69.449,16.0,,,,,,
9173,09/02/24 08:00:00 AM,69.278,20.0,,,,,,
9174,09/02/24 08:15:00 AM,69.278,20.0,,,,,,
9175,09/02/24 08:30:00 AM,69.278,20.0,,,,,,
9176,09/02/24 08:45:00 AM,69.278,20.0,,,,,,
9177,09/02/24 09:00:00 AM,69.278,21.0,,,,,,
9178,09/02/24 09:15:00 AM,69.278,22.0,,,,,,
9179,09/02/24 09:30:00 AM,69.278,22.0,,,,,,
9180,09/02/24 09:45:00 AM,69.449,24.0,,,,,,
9181,09/02/24 10:00:00 AM,69.449,24.0,,,,,,
9182,09/02/24 10:15:00 AM,69.622,27.0,,,,,,
9183,09/02/24 10:30:00 AM,69.622,30.0,,,,,,
9184,09/02/24 10:45:00 AM,69.793,30.0,,,,,,
9185,09/02/24 11:00:00 AM,69.964,35.0,,,,,,
9186,09/02/24 11:15:00 AM,70.137,43.0,,,,,,
9187,09/02/24 11:30:00 AM,70.480,44.0,,,,,,
9188,09/02/24 11:45:00 AM,70.824,44.0,,,,,,
9189,09/02/24 12:00:00 PM,71.339,44.0,,,,,,
9190,09/02/24 12:15:00 PM,71.683,44.0,,,,,,
9191,09/02/24 12:30:00 PM,72.028,42.0,,,,,,
9192,09/02/24 12:45:00 PM,72.372,38.0,,,,,,
9193,09/02/24 01:00:00 PM,72.718,37.0,,,,,,
9194,09/02/24 01:15:00 PM,72.891,36.0,,,,,,
9195,09/02/24 01:30:00 PM,73.062,35.0,,,,,,
9196,09/02/24 01:45:00 PM,73.407,33.0,,,,,,
9197,09/02/24 02:00:00 PM,73.580,33.0,,,,,,
9198,09/02/24 02:15:00 PM,73.753,34.0,,,,,,
9199,09/02/24 02:30:00 PM,74.098,36.0,,,,,,
9200,09/02/24 02:45:00 PM,74.271,34.0,,,,,,
9201,09/02/24 03:00:00 PM,74.446,39.0,,,,,,
9202,09/02/24 03:15:00 PM,74.791,49.0,,,,,,
9203,09/02/24 03:30:00 PM,75.139,59.0,,,,,,
9204,09/02/24 03:45:00 PM,75.484,64.0,,,,,,
9205,09/02/24 04:00:00 PM,76.006,64.0,,,,,,
9206,09/02/24 04:15:00 PM,76.528,66.0,,,,,,
9207,09/02/24 04:30:00 PM,76.876,62.0,,,,,,
9208,09/02/24 04:45:00 PM,77.400,44.0,,,,,,
9209,09/02/24 05:00:00 PM,77.574,30.0,,,,,,
9210,09/02/24 05:15:00 PM,77.923,26.0,,,,,,
9211,09/02/24 05:30:00 PM,77.923,30.0,,,,,,
9212,09/02/24 05:45:00 PM,78.098,26.0,,,,,,
9213,09/02/24 06:00:00 PM,78.274,20.0,,,,,,
9214,09/02/24 06:15:00 PM,78.274,20.0,,,,,,
9215,09/02/24 06:30:00 PM,78.274,19.0,,,,,,
9216,09/02/24 06:45:00 PM,78.098,19.0,,,,,,
9217,09/02/24 07:00:00 PM,77.923,18.0,,,,,,
9218,09/02/24 07:15:00 PM,77.749,18.0,,,,,,
9219,09/02/24 07:30:00 PM,77.574,18.0,,,,,,
9220,09/02/24 07:45:00 PM,77.400,18.0,,,,,,
9221,09/02/24 08:00:00 PM,77.225,18.0,,,,,,
9222,09/02/24 08:15:00 PM,76.876,18.0,,,,,,
9223,09/02/24 08:30:00 PM,76.703,22.0,,,,,,
9224,09/02/24 08:45:00 PM,76.006,17.0,,,,,,
9225,09/02/24 09:00:00 PM,76.006,17.0,,,,,,
9226,09/02/24 09:15:00 PM,75.832,17.0,,,,,,
9227,09/02/24 09:30:00 PM,75.484,17.0,,,,,,
9228,09/02/24 09:45:00 PM,75.312,16.0,,,,,,
9229,09/02/24 10:00:00 PM,74.964,16.0,,,,,,
9230,09/02/24 10:15:00 PM,74.619,16.0,,,,,,
9231,09/02/24 10:30:00 PM,74.446,16.0,,,,,,
9232,09/02/24 10:45:00 PM,74.271,16.0,,,,,,
9233,09/02/24 11:00:00 PM,74.098,16.0,,,,,,
9234,09/02/24 11:15:00 PM,73.753,16.0,,,,,,
9235,09/02/24 11:30:00 PM,73.580,16.0,,,,,,
9236,09/02/24 11:45:00 PM,73.234,16.0,,,,,,
9237,09/03/24 12:00:00 AM,73.062,16.0,,,,,,
9238,09/03/24 12:15:00 AM,72.718,14.0,,,,,,
9239,09/03/24 12:30:00 AM,72.199,14.0,,,,,,
9240,09/03/24 12:45:00 AM,72.028,14.0,,,,,,
9241,09/03/24 01:00:00 AM,71.856,14.0,,,,,,
9242,09/03/24 01:15:00 AM,71.512,14.0,,,,,,
9243,09/03/24 01:30:00 AM,71.339,14.0,,,,,,
9244,09/03/24 01:45:00 AM,71.168,14.0,,,,,,
9245,09/03/24 02:00:00 AM,70.995,14.0,,,,,,
9246,09/03/24 02:15:00 AM,70.824,14.0,,,,,,
9247,09/03/24 02:30:00 AM,70.651,14.0,,,,,,
9248,09/03/24 02:45:00 AM,70.308,14.0,,,,,,
9249,09/03/24 03:00:00 AM,70.308,14.0,,,,,,
9250,09/03/24 03:15:00 AM,69.964,14.0,,,,,,
9251,09/03/24 03:30:00 AM,69.793,14.0,,,,,,
9252,09/03/24 03:45:00 AM,69.622,13.0,,,,,,
9253,09/03/24 04:00:00 AM,69.449,13.0,,,,,,
9254,09/03/24 04:15:00 AM,69.278,13.0,,,,,,
9255,09/03/24 04:30:00 AM,69.107,13.0,,,,,,
9256,09/03/24 04:45:00 AM,68.934,13.0,,,,,,
9257,09/03/24 05:00:00 AM,68.592,13.0,,,,,,
9258,09/03/24 05:15:00 AM,68.421,12.0,,,,,,
9259,09/03/24 05:30:00 AM,68.248,13.0,,,,,,
9260,09/03/24 05:45:00 AM,68.248,12.0,,,,,,
9261,09/03/24 06:00:00 AM,65.680,5.0,,,,,,
9262,09/03/24 06:15:00 AM,64.481,9.0,,,,,,
9263,09/03/24 06:30:00 AM,64.825,12.0,,,,,,
9264,09/03/24 06:45:00 AM,64.996,12.0,,,,,,
9265,09/03/24 07:00:00 AM,65.167,14.0,,,,,,
9266,09/03/24 07:15:00 AM,66.537,16.0,,,,,,
9267,09/03/24 07:30:00 AM,67.221,17.0,,,,,,
9268,09/03/24 07:45:00 AM,67.564,18.0,,,,,,
9269,09/03/24 08:00:00 AM,67.906,21.0,,,,,,
9270,09/03/24 08:15:00 AM,68.592,21.0,,,,,,
9271,09/03/24 08:30:00 AM,69.449,22.0,,,,,,
9272,09/03/24 08:45:00 AM,70.308,24.0,,,,,,
9273,09/03/24 09:00:00 AM,70.824,24.0,,,,,,
9274,09/03/24 09:15:00 AM,70.995,24.0,,,,,,
9275,09/03/24 09:30:00 AM,71.512,26.0,,,,,,
9276,09/03/24 09:45:00 AM,72.028,26.0,,,,,,
9277,09/03/24 10:00:00 AM,72.372,29.0,,,,,,
9278,09/03/24 10:15:00 AM,72.718,32.0,,,,,,
9279,09/03/24 10:30:00 AM,73.062,38.0,,,,,,
9280,09/03/24 10:45:00 AM,73.234,40.0,,,,,,
9281,09/03/24 11:00:00 AM,73.407,43.0,,,,,,
9282,09/03/24 11:15:00 AM,73.926,51.0,,,,,,
9283,09/03/24 11:30:00 AM,74.446,50.0,,,,,,
9284,09/03/24 11:45:00 AM,75.139,49.0,,,,,,
9285,09/03/24 12:00:00 PM,75.312,44.0,,,,,,
9286,09/03/24 12:15:00 PM,75.659,51.0,,,,,,
9287,09/03/24 12:30:00 PM,75.832,48.0,,,,,,
9288,09/03/24 12:45:00 PM,76.181,25.0,,,,,,
9289,09/03/24 01:00:00 PM,76.528,26.0,,,,,,
9290,09/03/24 01:15:00 PM,76.876,25.0,,,,,,
9291,09/03/24 01:30:00 PM,77.400,28.0,,,,,,
9292,09/03/24 01:45:00 PM,77.749,42.0,,,,,,
9293,09/03/24 02:00:00 PM,77.923,35.0,,,,,,
9294,09/03/24 02:15:00 PM,78.274,24.0,,,,,,
9295,09/03/24 02:30:00 PM,78.449,25.0,,,,,,
9296,09/03/24 02:45:00 PM,78.800,27.0,,,,,,
9297,09/03/24 03:00:00 PM,79.326,46.0,,,,,,
9298,09/03/24 03:15:00 PM,79.502,52.0,,,,,,
9299,09/03/24 03:30:00 PM,79.853,67.0,,,,,,
9300,09/03/24 03:45:00 PM,80.206,53.0,,,,,,
9301,09/03/24 04:00:00 PM,80.206,21.0,,,,,,
9302,09/03/24 04:15:00 PM,79.853,20.0,,,,,,
9303,09/03/24 04:30:00 PM,79.678,19.0,,,,,,
9304,09/03/24 04:45:00 PM,79.502,44.0,,,,,,
9305,09/03/24 05:00:00 PM,79.502,29.0,,,,,,
9306,09/03/24 05:15:00 PM,79.502,26.0,,,,,,
9307,09/03/24 05:30:00 PM,79.502,22.0,,,,,,
9308,09/03/24 05:45:00 PM,79.502,20.0,,,,,,
9309,09/03/24 06:00:00 PM,79.326,19.0,,,,,,
9310,09/03/24 06:15:00 PM,79.326,18.0,,,,,,
9311,09/03/24 06:30:00 PM,78.975,18.0,,,,,,
9312,09/03/24 06:45:00 PM,78.975,17.0,,,,,,
9313,09/03/24 07:00:00 PM,78.800,17.0,,,,,,
9314,09/03/24 07:15:00 PM,78.624,17.0,,,,,,
9315,09/03/24 07:30:00 PM,78.449,17.0,,,,,,
9316,09/03/24 07:45:00 PM,78.274,17.0,,,,,,
9317,09/03/24 08:00:00 PM,78.274,17.0,,,,,,
9318,09/03/24 08:15:00 PM,78.098,17.0,,,,,,
9319,09/03/24 08:30:00 PM,77.923,17.0,,,,,,
9320,09/03/24 08:45:00 PM,77.749,17.0,,,,,,
9321,09/03/24 09:00:00 PM,77.574,23.0,,,,,,
9322,09/03/24 09:15:00 PM,77.400,17.0,,,,,,
9323,09/03/24 09:30:00 PM,76.876,17.0,,,,,,
9324,09/03/24 09:45:00 PM,76.703,16.0,,,,,,
9325,09/03/24 10:00:00 PM,76.528,16.0,,,,,,
9326,09/03/24 10:15:00 PM,76.181,16.0,,,,,,
9327,09/03/24 10:30:00 PM,76.006,16.0,,,,,,
9328,09/03/24 10:45:00 PM,75.832,16.0,,,,,,
9329,09/03/24 11:00:00 PM,75.484,16.0,,,,,,
9330,09/03/24 11:15:00 PM,75.312,16.0,,,,,,
9331,09/03/24 11:30:00 PM,75.139,16.0,,,,,,
9332,09/03/24 11:45:00 PM,74.791,16.0,,,,,,
9333,09/04/24 12:00:00 AM,74.619,16.0,,,,,,
9334,09/04/24 12:15:00 AM,74.446,16.0,,,,,,
9335,09/04/24 12:30:00 AM,74.098,16.0,,,,,,
9336,09/04/24 12:45:00 AM,73.926,16.0,,,,,,
9337,09/04/24 01:00:00 AM,73.753,16.0,,,,,,
9338,09/04/24 01:15:00 AM,73.580,16.0,,,,,,
9339,09/04/24 01:30:00 AM,73.407,15.0,,,,,,
9340,09/04/24 01:45:00 AM,73.234,15.0,,,,,,
9341,09/04/24 02:00:00 AM,72.891,14.0,,,,,,
9342,09/04/24 02:15:00 AM,72.718,14.0,,,,,,
9343,09/04/24 02:30:00 AM,72.545,14.0,,,,,,
9344,09/04/24 02:45:00 AM,72.199,14.0,,,,,,
9345,09/04/24 03:00:00 AM,72.028,14.0,,,,,,
9346,09/04/24 03:15:00 AM,71.856,14.0,,,,,,
9347,09/04/24 03:30:00 AM,71.683,14.0,,,,,,
9348,09/04/24 03:45:00 AM,71.512,14.0,,,,,,
9349,09/04/24 04:00:00 AM,71.339,14.0,,,,,,
9350,09/04/24 04:15:00 AM,71.339,14.0,,,,,,
9351,09/04/24 04:30:00 AM,71.168,14.0,,,,,,
9352,09/04/24 04:45:00 AM,70.995,14.0,,,,,,
9353,09/04/24 05:00:00 AM,70.824,13.0,,,,,,
9354,09/04/24 05:15:00 AM,70.651,13.0,,,,,,
9355,09/04/24 05:30:00 AM,70.137,12.0,,,,,,
9356,09/04/24 05:45:00 AM,69.622,12.0,,,,,,
9357,09/04/24 06:00:00 AM,69.278,12.0,,,,,,
9358,09/04/24 06:15:00 AM,68.934,12.0,,,,,,
9359,09/04/24 06:30:00 AM,68.592,12.0,,,,,,
9360,09/04/24 06:45:00 AM,68.248,10.0,,,,,,
9361,09/04/24 07:00:00 AM,67.564,13.0,,,,,,
9362,09/04/24 07:15:00 AM,68.248,16.0,,,,,,
9363,09/04/24 07:30:00 AM,68.421,17.0,,,,,,
9364,09/04/24 07:45:00 AM,68.592,16.0,,,,,,
9365,09/04/24 08:00:00 AM,68.592,17.0,,,,,,
9366,09/04/24 08:15:00 AM,68.934,20.0,,,,,,
9367,09/04/24 08:30:00 AM,69.622,20.0,,,,,,
9368,09/04/24 08:45:00 AM,69.964,20.0,,,,,,
9369,09/04/24 09:00:00 AM,70.308,21.0,,,,,,
9370,09/04/24 09:15:00 AM,70.480,22.0,,,,,,
9371,09/04/24 09:30:00 AM,70.824,22.0,,,,,,
9372,09/04/24 09:45:00 AM,71.339,23.0,,,,,,
9373,09/04/24 10:00:00 AM,71.683,27.0,,,,,,
9374,09/04/24 10:15:00 AM,72.028,25.0,,,,,,
9375,09/04/24 10:30:00 AM,72.199,33.0,,,,,,
9376,09/04/24 10:45:00 AM,72.718,23.0,,,,,,
9377,09/04/24 11:00:00 AM,73.234,24.0,,,,,,
9378,09/04/24 11:15:00 AM,73.753,27.0,,,,,,
9379,09/04/24 11:30:00 AM,74.098,52.0,,,,,,
9380,09/04/24 11:45:00 AM,74.619,46.0,,,,,,
9381,09/04/24 12:00:00 PM,74.964,46.0,,,,,,
9382,09/04/24 12:15:00 PM,75.139,34.0,,,,,,
9383,09/04/24 12:30:00 PM,75.139,45.0,,,,,,
9384,09/04/24 12:45:00 PM,75.312,32.0,,,,,,
9385,09/04/24 01:00:00 PM,75.312,23.0,,,,,,
9386,09/04/24 01:15:00 PM,75.484,23.0,,,,,,
9387,09/04/24 01:30:00 PM,76.006,26.0,,,,,,
9388,09/04/24 01:45:00 PM,76.528,41.0,,,,,,
9389,09/04/24 02:00:00 PM,77.225,29.0,,,,,,
9390,09/04/24 02:15:00 PM,77.574,28.0,,,,,,
9391,09/04/24 02:30:00 PM,78.098,30.0,,,,,,
9392,09/04/24 02:45:00 PM,78.624,47.0,,,,,,
9393,09/04/24 03:00:00 PM,78.975,48.0,,,,,,
9394,09/04/24 03:15:00 PM,79.326,28.0,,,,,,
9395,09/04/24 03:30:00 PM,79.678,35.0,,,,,,
9396,09/04/24 03:45:00 PM,80.029,64.0,,,,,,
9397,09/04/24 04:00:00 PM,80.029,24.0,,,,,,
9398,09/04/24 04:15:00 PM,80.029,70.0,,,,,,
9399,09/04/24 04:30:00 PM,80.206,65.0,,,,,,
9400,09/04/24 04:45:00 PM,80.206,40.0,,,,,,
9401,09/04/24 05:00:00 PM,80.206,22.0,,,,,,
9402,09/04/24 05:15:00 PM,80.735,24.0,,,,,,
9403,09/04/24 05:30:00 PM,81.090,28.0,,,,,,
9404,09/04/24 05:45:00 PM,81.442,24.0,,,,,,
9405,09/04/24 06:00:00 PM,81.266,18.0,,,,,,
9406,09/04/24 06:15:00 PM,80.911,18.0,,,,,,
9407,09/04/24 06:30:00 PM,80.735,17.0,,,,,,
9408,09/04/24 06:45:00 PM,80.382,16.0,,,,,,
9409,09/04/24 07:00:00 PM,80.206,17.0,,,,,,
9410,09/04/24 07:15:00 PM,80.029,16.0,,,,,,
9411,09/04/24 07:30:00 PM,79.853,17.0,,,,,,
9412,09/04/24 07:45:00 PM,79.678,21.0,,,,,,
9413,09/04/24 08:00:00 PM,79.326,16.0,,,,,,
9414,09/04/24 08:15:00 PM,78.975,16.0,,,,,,
9415,09/04/24 08:30:00 PM,78.624,16.0,,,,,,
9416,09/04/24 08:45:00 PM,78.449,16.0,,,,,,
9417,09/04/24 09:00:00 PM,77.923,15.0,,,,,,
9418,09/04/24 09:15:00 PM,77.225,14.0,,,,,,
9419,09/04/24 09:30:00 PM,76.528,14.0,,,,,,
9420,09/04/24 09:45:00 PM,75.832,14.0,,,,,,
9421,09/04/24 10:00:00 PM,75.484,13.0,,,,,,
9422,09/04/24 10:15:00 PM,74.791,13.0,,,,,,
9423,09/04/24 10:30:00 PM,74.619,14.0,,,,,,
9424,09/04/24 10:45:00 PM,74.098,13.0,,,,,,
9425,09/04/24 11:00:00 PM,73.753,13.0,,,,,,
9426,09/04/24 11:15:00 PM,73.407,12.0,,,,,,
9427,09/04/24 11:30:00 PM,73.062,12.0,,,,,,
9428,09/04/24 11:45:00 PM,72.718,12.0,,,,,,
9429,09/05/24 12:00:00 AM,72.372,12.0,,,,,,
9430,09/05/24 12:15:00 AM,72.199,12.0,,,,,,
9431,09/05/24 12:30:00 AM,71.856,12.0,,,,,,
9432,09/05/24 12:45:00 AM,71.512,12.0,,,,,,
9433,09/05/24 01:00:00 AM,71.339,12.0,,,,,,
9434,09/05/24 01:15:00 AM,70.995,12.0,,,,,,
9435,09/05/24 01:30:00 AM,70.651,12.0,,,,,,
9436,09/05/24 01:45:00 AM,70.480,12.0,,,,,,
9437,09/05/24 02:00:00 AM,70.308,12.0,,,,,,
9438,09/05/24 02:15:00 AM,70.137,12.0,,,,,,
9439,09/05/24 02:30:00 AM,69.964,11.0,,,,,,
9440,09/05/24 02:45:00 AM,69.622,11.0,,,,,,
9441,09/05/24 03:00:00 AM,69.278,11.0,,,,,,
9442,09/05/24 03:15:00 AM,68.934,10.0,,,,,,
9443,09/05/24 03:30:00 AM,68.592,11.0,,,,,,
9444,09/05/24 03:45:00 AM,68.592,10.0,,,,,,
9445,09/05/24 04:00:00 AM,68.421,10.0,,,,,,
9446,09/05/24 04:15:00 AM,67.906,10.0,,,,,,
9447,09/05/24 04:30:00 AM,67.906,10.0,,,,,,
9448,09/05/24 04:45:00 AM,67.735,10.0,,,,,,
9449,09/05/24 05:00:00 AM,67.392,10.0,,,,,,
9450,09/05/24 05:15:00 AM,67.221,10.0,,,,,,
9451,09/05/24 05:30:00 AM,66.879,9.0,,,,,,
9452,09/05/24 05:45:00 AM,66.708,10.0,,,,,,
9453,09/05/24 06:00:00 AM,67.735,12.0,,,,,,
9454,09/05/24 06:15:00 AM,68.077,12.0,,,,,,
9455,09/05/24 06:30:00 AM,68.248,12.0,,,,,,
9456,09/05/24 06:45:00 AM,68.248,12.0,,,,,,
9457,09/05/24 07:00:00 AM,68.248,13.0,,,,,,
9458,09/05/24 07:15:00 AM,68.248,14.0,,,,,,
9459,09/05/24 07:30:00 AM,68.248,16.0,,,,,,
9460,09/05/24 07:45:00 AM,68.248,16.0,,,,,,
9461,09/05/24 08:00:00 AM,68.592,20.0,,,,,,
9462,09/05/24 08:15:00 AM,69.107,20.0,,,,,,
9463,09/05/24 08:30:00 AM,69.793,21.0,,,,,,
9464,09/05/24 08:45:00 AM,70.480,23.0,,,,,,
9465,09/05/24 09:00:00 AM,70.824,24.0,,,,,,
9466,09/05/24 09:15:00 AM,71.168,24.0,,,,,,
9467,09/05/24 09:30:00 AM,71.512,25.0,,,,,,
9468,09/05/24 09:45:00 AM,72.028,26.0,,,,,,
9469,09/05/24 10:00:00 AM,72.372,28.0,,,,,,
9470,09/05/24 10:15:00 AM,72.718,29.0,,,,,,
9471,09/05/24 10:30:00 AM,72.891,32.0,,,,,,
9472,09/05/24 10:45:00 AM,73.234,33.0,,,,,,
9473,09/05/24 11:00:00 AM,73.580,39.0,,,,,,
9474,09/05/24 11:15:00 AM,73.926,44.0,,,,,,
9475,09/05/24 11:30:00 AM,74.446,44.0,,,,,,
9476,09/05/24 11:45:00 AM,74.791,43.0,,,,,,
9477,09/05/24 12:00:00 PM,75.312,44.0,,,,,,
9478,09/05/24 12:15:00 PM,75.484,45.0,,,,,,
9479,09/05/24 12:30:00 PM,75.832,44.0,,,,,,
9480,09/05/24 12:45:00 PM,76.354,40.0,,,,,,
9481,09/05/24 01:00:00 PM,76.876,40.0,,,,,,
9482,09/05/24 01:15:00 PM,77.400,39.0,,,,,,
9483,09/05/24 01:30:00 PM,77.749,36.0,,,,,,
9484,09/05/24 01:45:00 PM,78.098,33.0,,,,,,
9485,09/05/24 02:00:00 PM,78.274,33.0,,,,,,
9486,09/05/24 02:15:00 PM,78.800,36.0,,,,,,
9487,09/05/24 02:30:00 PM,79.326,38.0,,,,,,
9488,09/05/24 02:45:00 PM,79.502,36.0,,,,,,
9489,09/05/24 03:00:00 PM,79.502,40.0,,,,,,
9490,09/05/24 03:15:00 PM,79.502,46.0,,,,,,
9491,09/05/24 03:30:00 PM,79.502,30.0,,,,,,
9492,09/05/24 03:45:00 PM,79.502,35.0,,,,,,
9493,09/05/24 04:00:00 PM,79.678,40.0,,,,,,
9494,09/05/24 04:15:00 PM,79.853,43.0,,,,,,
9495,09/05/24 04:30:00 PM,80.029,44.0,,,,,,
9496,09/05/24 04:45:00 PM,80.029,33.0,,,,,,
9497,09/05/24 05:00:00 PM,80.029,18.0,,,,,,
9498,09/05/24 05:15:00 PM,80.029,21.0,,,,,,
9499,09/05/24 05:30:00 PM,80.206,20.0,,,,,,
9500,09/05/24 05:45:00 PM,80.206,20.0,,,,,,
9501,09/05/24 06:00:00 PM,80.206,17.0,,,,,,
9502,09/05/24 06:15:00 PM,80.206,16.0,,,,,,
9503,09/05/24 06:30:00 PM,80.206,16.0,,,,,,
9504,09/05/24 06:45:00 PM,80.029,16.0,,,,,,
9505,09/05/24 07:00:00 PM,80.029,16.0,,,,,,
9506,09/05/24 07:15:00 PM,79.678,16.0,,,,,,
9507,09/05/24 07:30:00 PM,79.502,16.0,,,,,,
9508,09/05/24 07:45:00 PM,79.151,16.0,,,,,,
9509,09/05/24 08:00:00 PM,78.975,16.0,,,,,,
9510,09/05/24 08:15:00 PM,78.800,16.0,,,,,,
9511,09/05/24 08:30:00 PM,78.449,16.0,,,,,,
9512,09/05/24 08:45:00 PM,78.274,16.0,,,,,,
9513,09/05/24 09:00:00 PM,77.749,15.0,,,,,,
9514,09/05/24 09:15:00 PM,77.574,14.0,,,,,,
9515,09/05/24 09:30:00 PM,77.225,14.0,,,,,,
9516,09/05/24 09:45:00 PM,76.703,14.0,,,,,,
9517,09/05/24 10:00:00 PM,76.528,14.0,,,,,,
9518,09/05/24 10:15:00 PM,76.006,14.0,,,,,,
9519,09/05/24 10:30:00 PM,75.832,14.0,,,,,,
9520,09/05/24 10:45:00 PM,75.484,13.0,,,,,,
9521,09/05/24 11:00:00 PM,75.139,13.0,,,,,,
9522,09/05/24 11:15:00 PM,74.791,12.0,,,,,,
9523,09/05/24 11:30:00 PM,74.446,12.0,,,,,,
9524,09/05/24 11:45:00 PM,74.098,12.0,,,,,,
9525,09/06/24 12:00:00 AM,73.926,12.0,,,,,,
9526,09/06/24 12:15:00 AM,73.580,12.0,,,,,,
9527,09/06/24 12:30:00 AM,73.407,12.0,,,,,,
9528,09/06/24 12:45:00 AM,73.062,12.0,,,,,,
9529,09/06/24 01:00:00 AM,73.062,12.0,,,,,,
9530,09/06/24 01:15:00 AM,72.718,12.0,,,,,,
9531,09/06/24 01:30:00 AM,72.545,12.0,,,,,,
9532,09/06/24 01:45:00 AM,72.372,12.0,,,,,,
9533,09/06/24 02:00:00 AM,72.372,12.0,,,,,,
9534,09/06/24 02:15:00 AM,72.199,12.0,,,,,,
9535,09/06/24 02:30:00 AM,72.028,11.0,,,,,,
9536,09/06/24 02:45:00 AM,71.856,11.0,,,,,,
9537,09/06/24 03:00:00 AM,71.683,11.0,,,,,,
9538,09/06/24 03:15:00 AM,71.339,11.0,,,,,,
9539,09/06/24 03:30:00 AM,71.168,11.0,,,,,,
9540,09/06/24 03:45:00 AM,70.995,10.0,,,,,,
9541,09/06/24 04:00:00 AM,70.651,10.0,,,,,,
9542,09/06/24 04:15:00 AM,70.480,10.0,,,,,,
9543,09/06/24 04:30:00 AM,70.137,10.0,,,,,,
9544,09/06/24 04:45:00 AM,69.964,10.0,,,,,,
9545,09/06/24 05:00:00 AM,69.793,10.0,,,,,,
9546,09/06/24 05:15:00 AM,69.622,10.0,,,,,,
9547,09/06/24 05:30:00 AM,69.278,10.0,,,,,,
9548,09/06/24 05:45:00 AM,69.107,10.0,,,,,,
9549,09/06/24 06:00:00 AM,68.763,10.0,,,,,,
9550,09/06/24 06:15:00 AM,68.248,8.0,,,,,,
9551,09/06/24 06:30:00 AM,65.851,8.0,,,,,,
9552,09/06/24 06:45:00 AM,66.537,12.0,,,,,,
9553,09/06/24 07:00:00 AM,67.564,13.0,,,,,,
9554,09/06/24 07:15:00 AM,68.077,14.0,,,,,,
9555,09/06/24 07:30:00 AM,68.421,14.0,,,,,,
9556,09/06/24 07:45:00 AM,68.592,15.0,,,,,,
9557,09/06/24 08:00:00 AM,68.763,16.0,,,,,,
9558,09/06/24 08:15:00 AM,68.934,16.0,,,,,,
9559,09/06/24 08:30:00 AM,69.107,17.0,,,,,,
9560,09/06/24 08:45:00 AM,69.278,18.0,,,,,,
9561,09/06/24 09:00:00 AM,69.449,19.0,,,,,,
9562,09/06/24 09:15:00 AM,69.622,20.0,,,,,,
9563,09/06/24 09:30:00 AM,69.964,20.0,,,,,,
9564,09/06/24 09:45:00 AM,70.824,22.0,,,,,,
