"Plot Title: HOBO_4"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20188487, SEN S/N: 20188487)","Intensity, lum/ft² (LGR S/N: 20188487, SEN S/N: 20188487)","Coupler Attached (LGR S/N: 20188487)","Host Connected (LGR S/N: 20188487)","Stopped (LGR S/N: 20188487)","End Of File (LGR S/N: 20188487)"
7863,08/19/24 04:30:00 PM,70.308,0.0,,,,
7864,08/19/24 04:45:00 PM,70.308,0.0,,,,
7865,08/19/24 05:00:00 PM,70.308,0.0,,,,
7866,08/19/24 05:15:00 PM,70.308,0.0,,,,
7867,08/19/24 05:30:00 PM,70.480,0.0,,,,
7868,08/19/24 05:45:00 PM,70.480,0.0,,,,
7869,08/19/24 06:00:00 PM,70.651,0.0,,,,
7870,08/19/24 06:15:00 PM,70.651,0.0,,,,
7871,08/19/24 06:30:00 PM,70.824,0.0,,,,
7872,08/19/24 06:45:00 PM,70.995,0.0,,,,
7873,08/19/24 07:00:00 PM,70.995,0.0,,,,
7874,08/19/24 07:15:00 PM,71.168,0.0,,,,
7875,08/19/24 07:30:00 PM,71.168,0.0,,,,
7876,08/19/24 07:45:00 PM,71.339,0.0,,,,
7877,08/19/24 08:00:00 PM,71.339,0.0,,,,
7878,08/19/24 08:15:00 PM,71.339,0.0,,,,
7879,08/19/24 08:30:00 PM,71.339,0.0,,,,
7880,08/19/24 08:45:00 PM,71.168,0.0,,,,
7881,08/19/24 09:00:00 PM,71.168,0.0,,,,
7882,08/19/24 09:15:00 PM,71.168,0.0,,,,
7883,08/19/24 09:30:00 PM,71.168,0.0,,,,
7884,08/19/24 09:45:00 PM,71.168,0.0,,,,
7885,08/19/24 10:00:00 PM,70.995,0.0,,,,
7886,08/19/24 10:15:00 PM,70.995,0.0,,,,
7887,08/19/24 10:30:00 PM,70.995,0.0,,,,
7888,08/19/24 10:45:00 PM,70.995,0.0,,,,
7889,08/19/24 11:00:00 PM,70.995,0.0,,,,
7890,08/19/24 11:15:00 PM,70.824,0.0,,,,
7891,08/19/24 11:30:00 PM,70.824,0.0,,,,
7892,08/19/24 11:45:00 PM,70.824,0.0,,,,
7893,08/20/24 12:00:00 AM,70.824,0.0,,,,
7894,08/20/24 12:15:00 AM,70.651,0.0,,,,
7895,08/20/24 12:30:00 AM,70.651,0.0,,,,
7896,08/20/24 12:45:00 AM,70.651,0.0,,,,
7897,08/20/24 01:00:00 AM,70.480,0.0,,,,
7898,08/20/24 01:15:00 AM,70.480,0.0,,,,
7899,08/20/24 01:30:00 AM,70.308,0.0,,,,
7900,08/20/24 01:45:00 AM,70.308,0.0,,,,
7901,08/20/24 02:00:00 AM,70.137,0.0,,,,
7902,08/20/24 02:15:00 AM,70.137,0.0,,,,
7903,08/20/24 02:30:00 AM,69.964,0.0,,,,
7904,08/20/24 02:45:00 AM,69.964,0.0,,,,
7905,08/20/24 03:00:00 AM,69.964,0.0,,,,
7906,08/20/24 03:15:00 AM,69.964,0.0,,,,
7907,08/20/24 03:30:00 AM,69.793,0.0,,,,
7908,08/20/24 03:45:00 AM,69.622,0.0,,,,
7909,08/20/24 04:00:00 AM,69.622,0.0,,,,
7910,08/20/24 04:15:00 AM,69.622,0.0,,,,
7911,08/20/24 04:30:00 AM,69.449,0.0,,,,
7912,08/20/24 04:45:00 AM,69.449,0.0,,,,
7913,08/20/24 05:00:00 AM,69.449,0.0,,,,
7914,08/20/24 05:15:00 AM,69.278,0.0,,,,
7915,08/20/24 05:30:00 AM,69.278,0.0,,,,
7916,08/20/24 05:45:00 AM,69.278,0.0,,,,
7917,08/20/24 06:00:00 AM,69.107,0.0,,,,
7918,08/20/24 06:15:00 AM,69.107,0.0,,,,
7919,08/20/24 06:30:00 AM,69.107,0.0,,,,
7920,08/20/24 06:45:00 AM,68.934,0.0,,,,
7921,08/20/24 07:00:00 AM,68.934,0.0,,,,
7922,08/20/24 07:15:00 AM,68.934,0.0,,,,
7923,08/20/24 07:30:00 AM,68.934,0.0,,,,
7924,08/20/24 07:45:00 AM,68.934,0.0,,,,
7925,08/20/24 08:00:00 AM,68.934,0.0,,,,
7926,08/20/24 08:15:00 AM,68.934,0.0,,,,
7927,08/20/24 08:30:00 AM,68.934,0.0,,,,
7928,08/20/24 08:45:00 AM,69.107,0.0,,,,
7929,08/20/24 09:00:00 AM,69.107,0.0,,,,
7930,08/20/24 09:15:00 AM,69.107,0.0,,,,
7931,08/20/24 09:30:00 AM,69.107,0.0,,,,
7932,08/20/24 09:45:00 AM,69.107,0.0,,,,
7933,08/20/24 10:00:00 AM,69.278,0.0,,,,
7934,08/20/24 10:15:00 AM,69.278,0.0,,,,
7935,08/20/24 10:30:00 AM,69.278,0.0,,,,
7936,08/20/24 10:45:00 AM,69.278,0.0,,,,
7937,08/20/24 11:00:00 AM,69.449,0.0,,,,
7938,08/20/24 11:15:00 AM,69.449,0.0,,,,
7939,08/20/24 11:30:00 AM,69.449,0.0,,,,
7940,08/20/24 11:45:00 AM,69.449,0.0,,,,
7941,08/20/24 12:00:00 PM,69.449,0.0,,,,
7942,08/20/24 12:15:00 PM,69.622,0.0,,,,
7943,08/20/24 12:30:00 PM,69.622,0.0,,,,
7944,08/20/24 12:45:00 PM,69.622,0.0,,,,
7945,08/20/24 01:00:00 PM,69.793,0.0,,,,
7946,08/20/24 01:15:00 PM,69.793,0.0,,,,
7947,08/20/24 01:30:00 PM,69.793,0.0,,,,
7948,08/20/24 01:45:00 PM,69.964,0.0,,,,
7949,08/20/24 02:00:00 PM,69.964,0.0,,,,
7950,08/20/24 02:15:00 PM,69.964,0.0,,,,
7951,08/20/24 02:30:00 PM,69.964,0.0,,,,
7952,08/20/24 02:45:00 PM,70.137,0.0,,,,
7953,08/20/24 03:00:00 PM,70.137,0.0,,,,
7954,08/20/24 03:15:00 PM,70.137,0.0,,,,
7955,08/20/24 03:30:00 PM,70.137,0.0,,,,
7956,08/20/24 03:45:00 PM,70.308,0.0,,,,
7957,08/20/24 04:00:00 PM,70.308,0.0,,,,
7958,08/20/24 04:15:00 PM,70.308,0.0,,,,
7959,08/20/24 04:30:00 PM,70.480,0.0,,,,
7960,08/20/24 04:45:00 PM,70.480,0.0,,,,
7961,08/20/24 05:00:00 PM,70.480,0.0,,,,
7962,08/20/24 05:15:00 PM,70.651,0.0,,,,
7963,08/20/24 05:30:00 PM,70.651,0.0,,,,
7964,08/20/24 05:45:00 PM,70.651,0.0,,,,
7965,08/20/24 06:00:00 PM,70.651,0.0,,,,
7966,08/20/24 06:15:00 PM,70.824,0.0,,,,
7967,08/20/24 06:30:00 PM,70.824,0.0,,,,
7968,08/20/24 06:45:00 PM,70.824,0.0,,,,
7969,08/20/24 07:00:00 PM,70.824,0.0,,,,
7970,08/20/24 07:15:00 PM,70.824,0.0,,,,
7971,08/20/24 07:30:00 PM,70.824,0.0,,,,
7972,08/20/24 07:45:00 PM,70.824,0.0,,,,
7973,08/20/24 08:00:00 PM,70.824,0.0,,,,
7974,08/20/24 08:15:00 PM,70.824,0.0,,,,
7975,08/20/24 08:30:00 PM,70.995,0.0,,,,
7976,08/20/24 08:45:00 PM,70.995,0.0,,,,
7977,08/20/24 09:00:00 PM,70.995,0.0,,,,
7978,08/20/24 09:15:00 PM,70.995,0.0,,,,
7979,08/20/24 09:30:00 PM,70.995,0.0,,,,
7980,08/20/24 09:45:00 PM,70.995,0.0,,,,
7981,08/20/24 10:00:00 PM,70.995,0.0,,,,
7982,08/20/24 10:15:00 PM,71.168,0.0,,,,
7983,08/20/24 10:30:00 PM,71.168,0.0,,,,
7984,08/20/24 10:45:00 PM,71.168,0.0,,,,
7985,08/20/24 11:00:00 PM,71.168,0.0,,,,
7986,08/20/24 11:15:00 PM,71.168,0.0,,,,
7987,08/20/24 11:30:00 PM,71.168,0.0,,,,
7988,08/20/24 11:45:00 PM,71.168,0.0,,,,
7989,08/21/24 12:00:00 AM,71.168,0.0,,,,
7990,08/21/24 12:15:00 AM,71.168,0.0,,,,
7991,08/21/24 12:30:00 AM,71.168,0.0,,,,
7992,08/21/24 12:45:00 AM,71.168,0.0,,,,
7993,08/21/24 01:00:00 AM,71.168,0.0,,,,
7994,08/21/24 01:15:00 AM,70.995,0.0,,,,
7995,08/21/24 01:30:00 AM,70.995,0.0,,,,
7996,08/21/24 01:45:00 AM,70.995,0.0,,,,
7997,08/21/24 02:00:00 AM,70.995,0.0,,,,
7998,08/21/24 02:15:00 AM,70.995,0.0,,,,
7999,08/21/24 02:30:00 AM,70.995,0.0,,,,
8000,08/21/24 02:45:00 AM,70.824,0.0,,,,
8001,08/21/24 03:00:00 AM,70.824,0.0,,,,
8002,08/21/24 03:15:00 AM,70.824,0.0,,,,
8003,08/21/24 03:30:00 AM,70.824,0.0,,,,
8004,08/21/24 03:45:00 AM,70.824,0.0,,,,
8005,08/21/24 04:00:00 AM,70.651,0.0,,,,
8006,08/21/24 04:15:00 AM,70.651,0.0,,,,
8007,08/21/24 04:30:00 AM,70.651,0.0,,,,
8008,08/21/24 04:45:00 AM,70.651,0.0,,,,
8009,08/21/24 05:00:00 AM,70.651,0.0,,,,
8010,08/21/24 05:15:00 AM,70.651,0.0,,,,
8011,08/21/24 05:30:00 AM,70.480,0.0,,,,
8012,08/21/24 05:45:00 AM,70.480,0.0,,,,
8013,08/21/24 06:00:00 AM,70.480,0.0,,,,
8014,08/21/24 06:15:00 AM,70.480,0.0,,,,
8015,08/21/24 06:30:00 AM,70.480,0.0,,,,
8016,08/21/24 06:45:00 AM,70.480,0.0,,,,
8017,08/21/24 07:00:00 AM,70.480,0.0,,,,
8018,08/21/24 07:15:00 AM,70.480,0.0,,,,
8019,08/21/24 07:30:00 AM,70.480,0.0,,,,
8020,08/21/24 07:45:00 AM,70.480,0.0,,,,
8021,08/21/24 08:00:00 AM,70.480,0.0,,,,
8022,08/21/24 08:15:00 AM,70.480,0.0,,,,
8023,08/21/24 08:30:00 AM,70.480,0.0,,,,
8024,08/21/24 08:45:00 AM,70.480,0.0,,,,
8025,08/21/24 09:00:00 AM,70.480,0.0,,,,
8026,08/21/24 09:15:00 AM,70.480,0.0,,,,
8027,08/21/24 09:30:00 AM,70.480,0.0,,,,
8028,08/21/24 09:45:00 AM,70.480,0.0,,,,
8029,08/21/24 10:00:00 AM,70.651,0.0,,,,
8030,08/21/24 10:15:00 AM,70.651,0.0,,,,
8031,08/21/24 10:30:00 AM,70.824,0.0,,,,
8032,08/21/24 10:45:00 AM,70.824,0.0,,,,
8033,08/21/24 11:00:00 AM,70.824,0.0,,,,
8034,08/21/24 11:15:00 AM,70.995,0.0,,,,
8035,08/21/24 11:30:00 AM,70.995,0.0,,,,
8036,08/21/24 11:45:00 AM,71.168,0.0,,,,
8037,08/21/24 12:00:00 PM,71.168,0.0,,,,
8038,08/21/24 12:15:00 PM,71.168,0.0,,,,
8039,08/21/24 12:30:00 PM,71.339,0.0,,,,
8040,08/21/24 12:45:00 PM,71.339,0.0,,,,
8041,08/21/24 01:00:00 PM,71.512,0.0,,,,
8042,08/21/24 01:15:00 PM,71.512,0.0,,,,
8043,08/21/24 01:30:00 PM,71.683,0.0,,,,
8044,08/21/24 01:45:00 PM,71.683,0.0,,,,
8045,08/21/24 02:00:00 PM,71.856,0.0,,,,
8046,08/21/24 02:15:00 PM,71.856,0.0,,,,
8047,08/21/24 02:30:00 PM,71.856,0.0,,,,
8048,08/21/24 02:45:00 PM,72.028,0.0,,,,
8049,08/21/24 03:00:00 PM,72.028,0.0,,,,
8050,08/21/24 03:15:00 PM,72.028,0.0,,,,
8051,08/21/24 03:30:00 PM,72.199,0.0,,,,
8052,08/21/24 03:45:00 PM,72.199,0.0,,,,
8053,08/21/24 04:00:00 PM,72.199,0.0,,,,
8054,08/21/24 04:15:00 PM,72.372,0.0,,,,
8055,08/21/24 04:30:00 PM,72.372,0.0,,,,
8056,08/21/24 04:45:00 PM,72.372,0.0,,,,
8057,08/21/24 05:00:00 PM,72.372,0.0,,,,
8058,08/21/24 05:15:00 PM,72.372,0.0,,,,
8059,08/21/24 05:30:00 PM,72.372,0.0,,,,
8060,08/21/24 05:45:00 PM,72.372,0.0,,,,
8061,08/21/24 06:00:00 PM,72.372,0.0,,,,
8062,08/21/24 06:15:00 PM,72.372,0.0,,,,
8063,08/21/24 06:30:00 PM,72.372,0.0,,,,
8064,08/21/24 06:45:00 PM,72.372,0.0,,,,
8065,08/21/24 07:00:00 PM,72.199,0.0,,,,
8066,08/21/24 07:15:00 PM,72.028,0.0,,,,
8067,08/21/24 07:30:00 PM,72.028,0.0,,,,
8068,08/21/24 07:45:00 PM,71.856,0.0,,,,
8069,08/21/24 08:00:00 PM,71.683,0.0,,,,
8070,08/21/24 08:15:00 PM,71.512,0.0,,,,
8071,08/21/24 08:30:00 PM,71.339,0.0,,,,
8072,08/21/24 08:45:00 PM,71.168,0.0,,,,
8073,08/21/24 09:00:00 PM,71.168,0.0,,,,
8074,08/21/24 09:15:00 PM,70.995,0.0,,,,
8075,08/21/24 09:30:00 PM,70.824,0.0,,,,
8076,08/21/24 09:45:00 PM,70.824,0.0,,,,
8077,08/21/24 10:00:00 PM,70.651,0.0,,,,
8078,08/21/24 10:15:00 PM,70.651,0.0,,,,
8079,08/21/24 10:30:00 PM,70.651,0.0,,,,
8080,08/21/24 10:45:00 PM,70.480,0.0,,,,
8081,08/21/24 11:00:00 PM,70.480,0.0,,,,
8082,08/21/24 11:15:00 PM,70.480,0.0,,,,
8083,08/21/24 11:30:00 PM,70.308,0.0,,,,
8084,08/21/24 11:45:00 PM,70.308,0.0,,,,
8085,08/22/24 12:00:00 AM,70.308,0.0,,,,
8086,08/22/24 12:15:00 AM,70.137,0.0,,,,
8087,08/22/24 12:30:00 AM,70.137,0.0,,,,
8088,08/22/24 12:45:00 AM,70.137,0.0,,,,
8089,08/22/24 01:00:00 AM,70.137,0.0,,,,
8090,08/22/24 01:15:00 AM,69.964,0.0,,,,
8091,08/22/24 01:30:00 AM,69.964,0.0,,,,
8092,08/22/24 01:45:00 AM,69.964,0.0,,,,
8093,08/22/24 02:00:00 AM,69.793,0.0,,,,
8094,08/22/24 02:15:00 AM,69.793,0.0,,,,
8095,08/22/24 02:30:00 AM,69.793,0.0,,,,
8096,08/22/24 02:45:00 AM,69.793,0.0,,,,
8097,08/22/24 03:00:00 AM,69.622,0.0,,,,
8098,08/22/24 03:15:00 AM,69.622,0.0,,,,
8099,08/22/24 03:30:00 AM,69.622,0.0,,,,
8100,08/22/24 03:45:00 AM,69.622,0.0,,,,
8101,08/22/24 04:00:00 AM,69.449,0.0,,,,
8102,08/22/24 04:15:00 AM,69.449,0.0,,,,
8103,08/22/24 04:30:00 AM,69.449,0.0,,,,
8104,08/22/24 04:45:00 AM,69.449,0.0,,,,
8105,08/22/24 05:00:00 AM,69.449,0.0,,,,
8106,08/22/24 05:15:00 AM,69.278,0.0,,,,
8107,08/22/24 05:30:00 AM,69.278,0.0,,,,
8108,08/22/24 05:45:00 AM,69.278,0.0,,,,
8109,08/22/24 06:00:00 AM,69.278,0.0,,,,
8110,08/22/24 06:15:00 AM,69.107,0.0,,,,
8111,08/22/24 06:30:00 AM,69.107,0.0,,,,
8112,08/22/24 06:45:00 AM,69.107,0.0,,,,
8113,08/22/24 07:00:00 AM,69.107,0.0,,,,
8114,08/22/24 07:15:00 AM,68.934,0.0,,,,
8115,08/22/24 07:30:00 AM,68.934,0.0,,,,
8116,08/22/24 07:45:00 AM,68.934,0.0,,,,
8117,08/22/24 08:00:00 AM,68.934,0.0,,,,
8118,08/22/24 08:15:00 AM,68.763,0.0,,,,
8119,08/22/24 08:30:00 AM,68.763,0.0,,,,
8120,08/22/24 08:45:00 AM,68.763,0.0,,,,
8121,08/22/24 09:00:00 AM,68.763,0.0,,,,
8122,08/22/24 09:15:00 AM,68.763,0.0,,,,
8123,08/22/24 09:30:00 AM,68.763,0.0,,,,
8124,08/22/24 09:45:00 AM,68.763,0.0,,,,
8125,08/22/24 10:00:00 AM,68.763,0.0,,,,
8126,08/22/24 10:15:00 AM,68.763,0.0,,,,
8127,08/22/24 10:30:00 AM,68.763,0.0,,,,
8128,08/22/24 10:45:00 AM,68.763,0.0,,,,
8129,08/22/24 11:00:00 AM,68.763,0.0,,,,
8130,08/22/24 11:15:00 AM,68.763,0.0,,,,
8131,08/22/24 11:30:00 AM,68.763,0.0,,,,
8132,08/22/24 11:45:00 AM,68.763,0.0,,,,
8133,08/22/24 12:00:00 PM,68.763,0.0,,,,
8134,08/22/24 12:15:00 PM,68.763,0.0,,,,
8135,08/22/24 12:30:00 PM,68.934,0.0,,,,
8136,08/22/24 12:45:00 PM,68.934,0.0,,,,
8137,08/22/24 01:00:00 PM,68.934,0.0,,,,
8138,08/22/24 01:15:00 PM,68.934,0.0,,,,
8139,08/22/24 01:30:00 PM,68.934,0.0,,,,
8140,08/22/24 01:45:00 PM,68.934,0.0,,,,
8141,08/22/24 02:00:00 PM,69.107,0.0,,,,
8142,08/22/24 02:15:00 PM,69.107,0.0,,,,
8143,08/22/24 02:30:00 PM,69.107,0.0,,,,
8144,08/22/24 02:45:00 PM,69.278,0.0,,,,
8145,08/22/24 03:00:00 PM,69.278,0.0,,,,
8146,08/22/24 03:15:00 PM,69.278,0.0,,,,
8147,08/22/24 03:30:00 PM,69.449,0.0,,,,
8148,08/22/24 03:45:00 PM,69.449,0.0,,,,
8149,08/22/24 04:00:00 PM,69.622,0.0,,,,
8150,08/22/24 04:15:00 PM,69.622,0.0,,,,
8151,08/22/24 04:30:00 PM,69.622,0.0,,,,
8152,08/22/24 04:45:00 PM,69.793,0.0,,,,
8153,08/22/24 05:00:00 PM,69.793,0.0,,,,
8154,08/22/24 05:15:00 PM,69.964,0.0,,,,
8155,08/22/24 05:30:00 PM,69.964,0.0,,,,
8156,08/22/24 05:45:00 PM,69.964,0.0,,,,
8157,08/22/24 06:00:00 PM,69.964,0.0,,,,
8158,08/22/24 06:15:00 PM,69.964,0.0,,,,
8159,08/22/24 06:30:00 PM,69.964,0.0,,,,
8160,08/22/24 06:45:00 PM,69.964,0.0,,,,
8161,08/22/24 07:00:00 PM,69.964,0.0,,,,
8162,08/22/24 07:15:00 PM,69.964,0.0,,,,
8163,08/22/24 07:30:00 PM,69.964,0.0,,,,
8164,08/22/24 07:45:00 PM,69.964,0.0,,,,
8165,08/22/24 08:00:00 PM,69.964,0.0,,,,
8166,08/22/24 08:15:00 PM,69.964,0.0,,,,
8167,08/22/24 08:30:00 PM,69.964,0.0,,,,
8168,08/22/24 08:45:00 PM,69.964,0.0,,,,
8169,08/22/24 09:00:00 PM,69.793,0.0,,,,
8170,08/22/24 09:15:00 PM,69.793,0.0,,,,
8171,08/22/24 09:30:00 PM,69.793,0.0,,,,
8172,08/22/24 09:45:00 PM,69.793,0.0,,,,
8173,08/22/24 10:00:00 PM,69.793,0.0,,,,
8174,08/22/24 10:15:00 PM,69.793,0.0,,,,
8175,08/22/24 10:30:00 PM,69.793,0.0,,,,
8176,08/22/24 10:45:00 PM,69.793,0.0,,,,
8177,08/22/24 11:00:00 PM,69.793,0.0,,,,
8178,08/22/24 11:15:00 PM,69.622,0.0,,,,
8179,08/22/24 11:30:00 PM,69.622,0.0,,,,
8180,08/22/24 11:45:00 PM,69.622,0.0,,,,
8181,08/23/24 12:00:00 AM,69.622,0.0,,,,
8182,08/23/24 12:15:00 AM,69.622,0.0,,,,
8183,08/23/24 12:30:00 AM,69.622,0.0,,,,
8184,08/23/24 12:45:00 AM,69.622,0.0,,,,
8185,08/23/24 01:00:00 AM,69.622,0.0,,,,
8186,08/23/24 01:15:00 AM,69.622,0.0,,,,
8187,08/23/24 01:30:00 AM,69.622,0.0,,,,
8188,08/23/24 01:45:00 AM,69.622,0.0,,,,
8189,08/23/24 02:00:00 AM,69.622,0.0,,,,
8190,08/23/24 02:15:00 AM,69.622,0.0,,,,
8191,08/23/24 02:30:00 AM,69.622,0.0,,,,
8192,08/23/24 02:45:00 AM,69.622,0.0,,,,
8193,08/23/24 03:00:00 AM,69.622,0.0,,,,
8194,08/23/24 03:15:00 AM,69.622,0.0,,,,
8195,08/23/24 03:30:00 AM,69.622,0.0,,,,
8196,08/23/24 03:45:00 AM,69.449,0.0,,,,
8197,08/23/24 04:00:00 AM,69.622,0.0,,,,
8198,08/23/24 04:15:00 AM,69.449,0.0,,,,
8199,08/23/24 04:30:00 AM,69.449,0.0,,,,
8200,08/23/24 04:45:00 AM,69.449,0.0,,,,
8201,08/23/24 05:00:00 AM,69.449,0.0,,,,
8202,08/23/24 05:15:00 AM,69.449,0.0,,,,
8203,08/23/24 05:30:00 AM,69.449,0.0,,,,
8204,08/23/24 05:45:00 AM,69.449,0.0,,,,
8205,08/23/24 06:00:00 AM,69.449,0.0,,,,
8206,08/23/24 06:15:00 AM,69.449,0.0,,,,
8207,08/23/24 06:30:00 AM,69.449,0.0,,,,
8208,08/23/24 06:45:00 AM,69.278,0.0,,,,
8209,08/23/24 07:00:00 AM,69.278,0.0,,,,
8210,08/23/24 07:15:00 AM,69.278,0.0,,,,
8211,08/23/24 07:30:00 AM,69.449,0.0,,,,
8212,08/23/24 07:45:00 AM,69.449,0.0,,,,
8213,08/23/24 08:00:00 AM,69.449,0.0,,,,
8214,08/23/24 08:15:00 AM,69.449,0.0,,,,
8215,08/23/24 08:30:00 AM,69.449,0.0,,,,
8216,08/23/24 08:45:00 AM,69.449,0.0,,,,
8217,08/23/24 09:00:00 AM,69.449,0.0,,,,
8218,08/23/24 09:15:00 AM,69.449,0.0,,,,
8219,08/23/24 09:30:00 AM,69.449,0.0,,,,
8220,08/23/24 09:45:00 AM,69.278,0.0,,,,
8221,08/23/24 10:00:00 AM,69.278,0.0,,,,
8222,08/23/24 10:15:00 AM,69.278,0.0,,,,
8223,08/23/24 10:30:00 AM,69.278,0.0,,,,
8224,08/23/24 10:45:00 AM,69.107,0.0,,,,
8225,08/23/24 11:00:00 AM,69.107,0.0,,,,
8226,08/23/24 11:15:00 AM,69.107,0.0,,,,
8227,08/23/24 11:30:00 AM,69.107,0.0,,,,
8228,08/23/24 11:45:00 AM,69.107,0.0,,,,
8229,08/23/24 12:00:00 PM,69.107,0.0,,,,
8230,08/23/24 12:15:00 PM,69.107,0.0,,,,
8231,08/23/24 12:30:00 PM,69.278,0.0,,,,
8232,08/23/24 12:45:00 PM,69.278,0.0,,,,
8233,08/23/24 01:00:00 PM,69.278,0.0,,,,
8234,08/23/24 01:15:00 PM,69.449,0.0,,,,
8235,08/23/24 01:30:00 PM,69.449,0.0,,,,
8236,08/23/24 01:45:00 PM,69.449,0.0,,,,
8237,08/23/24 02:00:00 PM,69.449,0.0,,,,
8238,08/23/24 02:15:00 PM,69.449,0.0,,,,
8239,08/23/24 02:30:00 PM,69.622,0.0,,,,
8240,08/23/24 02:45:00 PM,69.622,0.0,,,,
8241,08/23/24 03:00:00 PM,69.622,0.0,,,,
8242,08/23/24 03:15:00 PM,69.622,0.0,,,,
8243,08/23/24 03:30:00 PM,69.793,0.0,,,,
8244,08/23/24 03:45:00 PM,69.793,0.0,,,,
8245,08/23/24 04:00:00 PM,69.793,0.0,,,,
8246,08/23/24 04:15:00 PM,69.964,0.0,,,,
8247,08/23/24 04:30:00 PM,70.137,0.0,,,,
8248,08/23/24 04:45:00 PM,70.137,0.0,,,,
8249,08/23/24 05:00:00 PM,70.137,0.0,,,,
8250,08/23/24 05:15:00 PM,70.308,0.0,,,,
8251,08/23/24 05:30:00 PM,70.308,0.0,,,,
8252,08/23/24 05:45:00 PM,70.308,0.0,,,,
8253,08/23/24 06:00:00 PM,70.480,0.0,,,,
8254,08/23/24 06:15:00 PM,70.480,0.0,,,,
8255,08/23/24 06:30:00 PM,70.480,0.0,,,,
8256,08/23/24 06:45:00 PM,70.480,0.0,,,,
8257,08/23/24 07:00:00 PM,70.480,0.0,,,,
8258,08/23/24 07:15:00 PM,70.480,0.0,,,,
8259,08/23/24 07:30:00 PM,70.480,0.0,,,,
8260,08/23/24 07:45:00 PM,70.480,0.0,,,,
8261,08/23/24 08:00:00 PM,70.480,0.0,,,,
8262,08/23/24 08:15:00 PM,70.480,0.0,,,,
8263,08/23/24 08:30:00 PM,70.480,0.0,,,,
8264,08/23/24 08:45:00 PM,70.480,0.0,,,,
8265,08/23/24 09:00:00 PM,70.480,0.0,,,,
8266,08/23/24 09:15:00 PM,70.308,0.0,,,,
8267,08/23/24 09:30:00 PM,70.308,0.0,,,,
8268,08/23/24 09:45:00 PM,70.308,0.0,,,,
8269,08/23/24 10:00:00 PM,70.308,0.0,,,,
8270,08/23/24 10:15:00 PM,70.308,0.0,,,,
8271,08/23/24 10:30:00 PM,70.308,0.0,,,,
8272,08/23/24 10:45:00 PM,70.308,0.0,,,,
8273,08/23/24 11:00:00 PM,70.308,0.0,,,,
8274,08/23/24 11:15:00 PM,70.308,0.0,,,,
8275,08/23/24 11:30:00 PM,70.308,0.0,,,,
8276,08/23/24 11:45:00 PM,70.308,0.0,,,,
8277,08/24/24 12:00:00 AM,70.308,0.0,,,,
8278,08/24/24 12:15:00 AM,70.308,0.0,,,,
8279,08/24/24 12:30:00 AM,70.137,0.0,,,,
8280,08/24/24 12:45:00 AM,70.137,0.0,,,,
8281,08/24/24 01:00:00 AM,70.137,0.0,,,,
8282,08/24/24 01:15:00 AM,70.137,0.0,,,,
8283,08/24/24 01:30:00 AM,69.964,0.0,,,,
8284,08/24/24 01:45:00 AM,69.964,0.0,,,,
8285,08/24/24 02:00:00 AM,69.964,0.0,,,,
8286,08/24/24 02:15:00 AM,69.964,0.0,,,,
8287,08/24/24 02:30:00 AM,69.964,0.0,,,,
8288,08/24/24 02:45:00 AM,69.964,0.0,,,,
8289,08/24/24 03:00:00 AM,69.793,0.0,,,,
8290,08/24/24 03:15:00 AM,69.793,0.0,,,,
8291,08/24/24 03:30:00 AM,69.793,0.0,,,,
8292,08/24/24 03:45:00 AM,69.793,0.0,,,,
8293,08/24/24 04:00:00 AM,69.793,0.0,,,,
8294,08/24/24 04:15:00 AM,69.622,0.0,,,,
8295,08/24/24 04:30:00 AM,69.622,0.0,,,,
8296,08/24/24 04:45:00 AM,69.622,0.0,,,,
8297,08/24/24 05:00:00 AM,69.622,0.0,,,,
8298,08/24/24 05:15:00 AM,69.449,0.0,,,,
8299,08/24/24 05:30:00 AM,69.449,0.0,,,,
8300,08/24/24 05:45:00 AM,69.278,0.0,,,,
8301,08/24/24 06:00:00 AM,69.278,0.0,,,,
8302,08/24/24 06:15:00 AM,69.278,0.0,,,,
8303,08/24/24 06:30:00 AM,69.107,0.0,,,,
8304,08/24/24 06:45:00 AM,69.107,0.0,,,,
8305,08/24/24 07:00:00 AM,68.934,0.0,,,,
8306,08/24/24 07:15:00 AM,68.934,0.0,,,,
8307,08/24/24 07:30:00 AM,68.934,0.0,,,,
8308,08/24/24 07:45:00 AM,68.934,0.0,,,,
8309,08/24/24 08:00:00 AM,68.763,0.0,,,,
8310,08/24/24 08:15:00 AM,68.763,0.0,,,,
8311,08/24/24 08:30:00 AM,68.592,0.0,,,,
8312,08/24/24 08:45:00 AM,68.592,0.0,,,,
8313,08/24/24 09:00:00 AM,68.421,0.0,,,,
8314,08/24/24 09:15:00 AM,68.421,0.0,,,,
8315,08/24/24 09:30:00 AM,68.248,0.0,,,,
8316,08/24/24 09:45:00 AM,68.248,0.0,,,,
8317,08/24/24 10:00:00 AM,68.248,0.0,,,,
8318,08/24/24 10:15:00 AM,68.248,0.0,,,,
8319,08/24/24 10:30:00 AM,68.248,0.0,,,,
8320,08/24/24 10:45:00 AM,68.248,0.0,,,,
8321,08/24/24 11:00:00 AM,68.421,0.0,,,,
8322,08/24/24 11:15:00 AM,68.421,0.0,,,,
